Job_title,Company,Location,Experience,Key_skills,Job_post,Rating
Data Analyst,Capgemini,Bengaluru,2-5 Yrs,"data analyst, software development, software design, microsoft azure, power bi, research, sql, analytics",1 week ago,3.7
Data Engineer - Bangalore,Proarch Technology Services,Bengaluru,4-5 Yrs,"IT services, Automation, Data modeling, data governance, Application development, MSP, microsoft, Monitoring",1 week ago,3.4
Data Analyst,RheinBrcke IT Consulting,Chennai,4-9 Yrs,"SQL queries, Analytical, SSRS, data governance, Performance optimization, power bi, Data Analyst, SSIS",1 week ago,3.5
Data Engineer,Gainwell Technologies,Remote,9-14 Yrs,"Pyspark, Data Engineering, Databricks, ETL, Data, Data Bricks, Engineering",1 week ago,4.0
Data Engineer,Dexian India Technologies,Hybrid - Bengaluru,7-10 Yrs,"DB2, Big Data, ETL, Python, SQL, Snowflake, Hadoop, Informatica",1 week ago,3.7
Backend and Data Engineer,Billennium,Hybrid - Pune,5-10 Yrs,"Fast Api, MongoDB, AWS, Python, Docker, Data, Backend, API",1 week ago,3.8
AI Enable Data Engineer,Prophecy Consulting,Hybrid - Hyderabad,5-10 Yrs,"snowflake, AI, Data Engineer, Dataricks, Teradata, Artificial Intelligence, Data, Data Engineering",1 week ago,4.6
Data Engineer,Pepsico,Hybrid - Hyderabad,5-7 Yrs,"Pyspark, Data Engineering, SQL, Python, Azure Databricks, Spark Streaming, Data Bricks, Optimization",1 week ago,4.1
Data Analyst,Royal Infraconstru,Kolkata(Salt Lake),0-5 Yrs,"Advanced Excel, SAP, Power Bi, Microsoft access, Power Point Presentation, Tableau, Oracle, Erp Systems",1 week ago,3.3
Data Engineer,Net Connect,"Hybrid - Bangalore Rural, Bengaluru",7-11 Yrs,"DB2, Data Engineering, Snowflake, ETL, Talend, Python, SQL, Engineering",1 week ago,3.0
Data Engineer,Siro Clinpharm,"Chennai, Coimbatore, Bengaluru",6-8 Yrs,"Pyspark, PLSQL, AWS, Data Bricks, Python, SQL, Data, Data Engineering",1 week ago,3.6
Data Analyst,Dembla Valves,Thane,5-7 Yrs,"Data Analysis, problem-solving, SQL, Python, Google Data Studio, Power Bi, Google Analytics Mixpanel, Tableau",1 week ago,3.8
Data Engineer,Siro Clinpharm,Kochi,4-6 Yrs,"Node.Js, Databricks Engineer, SQL, Data Structures And Algorithms, Python, Airflow, Data Engineering, Data structures",1 week ago,3.6
Data Analyst IV,Info Services,Hybrid - Hyderabad,10-20 Yrs,"Data Validation, Power Bi, Dax, Ci/Cd, SQL, Validating reports, ETL, IV",1 week ago,4.0
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, snowflake, data warehouse, data pipelines, data querying, collection, data engineering, sql",1 week ago,3.7
Data Engineer,Accenture,Navi Mumbai,3-8 Yrs,"data engineer, algorithms, python, etl tools, data pipelines, cloud platforms, sql, cloud",1 week ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, snowflake, data warehouse, data pipelines, cloud platforms, collection, data engineering, data infrastructure",1 week ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, python, data pipelines, airflow, data warehousing, cloud platforms, data engineering, nosql",1 week ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, data management, data pipelines, storage solutions, data warehousing, data quality management, collection, subject matter expert",1 week ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, python, data management, data pipelines, scala, data warehousing, data architecture, collection",1 week ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, python, azure sql, data pipelines, data warehousing, cloud platforms, data migration, data engineering",1 week ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, python, etl tools, azure sql, data pipelines, cloud platforms, data engineering, sql",1 week ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, python, azure sql, azure data lake, data pipelines, big data technologies, azure data factory, collection",1 week ago,3.7
Data Engineer,Accenture,Hyderabad,2-4 Yrs,"data engineer, netezza, etl tools, data pipelines, data warehousing, collection, data engineering, data infrastructure",1 week ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, etl tools, data pipelines, data warehousing, collection, business intelligence, data engineering, database design",1 week ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, database design, data quality, data modeling, data pipelines, design, data warehousing, collection",1 week ago,3.7
Commercial Data Intelligence Analyst,Aveva,"Hyderabad, Bengaluru",4-7 Yrs,"recruiter, data analysis, predictive analytics, ai, gratuity, databricks, machine learning, elt",1 week ago,4.0
Data Engineer,Accenture,Chennai,2-4 Yrs,"data engineer, etl tools, data pipelines, data warehousing, collection, business intelligence, data engineering, data infrastructure",1 week ago,3.7
Data Engineer,Capgemini,Bengaluru,2-5 Yrs,"data engineer, plm, configuring, supply chain, design, manufacturing, mes, Supply",1 week ago,3.7
Specialist Data Engineer,Exela Technologies,Pune,7-12 Yrs,"Performance tuning, Data modeling, Coding, Debugging, Agile, SDK, Apache, SQL",1 week ago,3.2
Data Engineer (Immediate Joiners Only),Proximity Works,Navi Mumbai,3-5 Yrs,"Data validation, data security, Schema, SCALA, Data processing, Data quality, Analytics, Product marketing",1 week ago,1.0
Data Engineer,Michelin,Pune,5-12 Yrs,"Data modeling, GCP, data security, Machine learning, data governance, Data processing, Data quality, SQL",1 week ago,3.7
Data Engineer,Michelin,Pune,5-12 Yrs,"Data modeling, GCP, data security, Machine learning, data governance, Data processing, Data quality, SQL",1 week ago,3.7
Data Acquisition Analyst,Gresham,Bengaluru,2-7 Yrs,"Service level, Excel, Business analysis, Analytical, Finance, Customer support, data integrity, Customer service",1 week ago,3.9
Data Engineer - L1,Forbes Company Ltd,Chennai,1-6 Yrs,"Google Analytics, GCP, cloud storage, data privacy, infrastructure services, Release management, Python, Testing",1 week ago,3.7
Data Engineer (Immediate Joiners Only),Proximity Works,"Mumbai, Navi Mumbai",3-5 Yrs,"Data validation, data security, Schema, SCALA, Data processing, Data quality, Analytics, Product marketing",1 week ago,1.0
Data Governance Analyst,Barclays,Pune,1-8 Yrs,"global operations, Data management, Data quality, Business strategy, Assistant Vice President, Risk management, Stakeholder management, Operations",1 week ago,3.8
Data Analyst,Barclays,Bengaluru,1-8 Yrs,"data cleansing, Analytical, Agile, Data quality, Business strategy, Assistant Vice President, Oracle, Teradata",1 week ago,3.8
Data Engineer,Einfochips,Ahmedabad,4-6 Yrs,"Engineering services, data science, Data, Engineering, Science, Data Engineering",1 week ago,3.5
Data Engineer,Einfochips,Pune,4-6 Yrs,"Engineering services, data science, Data, Science, Data Engineering, Engineering",1 week ago,3.5
Data Fulfillment Analyst - Intermediate,Equifax,Pune,3-8 Yrs,"advance sql, python, project management, data analysis, data, software testing, workflow, extraction",1 week ago,3.4
Data Analyst,International Sos,Bengaluru(Sivanchetti Gardens),0-2 Yrs,"Power Bi, Data Visualization, Copilot, Data Analysis, Dashboards, Analysis, Bi, Data",1 week ago,3.8
Data Engineer,Tech Mahindra,Hybrid - Pune,6-11 Yrs,"Oracle SQL, Powercenter, Etl Informatica, PLSQL, SQL, Oracle, ETL, Informatica",1 week ago,3.4
Data Engineer,LatentView,Bengaluru,4-6 Yrs,"Pyspark, Aws Glue, AWS, Python, SQL, Glue, Data Engineering, Data",1 week ago,3.5
Data Analyst,Eurofins,Bengaluru,3-6 Yrs,"Data analyst, Power Bi, SQL, Data Analysis, Analysis, Data, Bi",1 week ago,3.3
Excellent Opportunity For Data Analyst,Nous Infosystems,Hybrid - Bengaluru,6-11 Yrs,"Data Research, Data Mining, Requirement Gathering, Data Analysis, Research, Requirements, Analysis, Data",1 week ago,3.6
Job Title: EY - GDS Consulting - AI And DATA - Data Analyst - Manager,EY,Hyderabad,8-13 Yrs,"Pandas, Data Analyst, Tableau, Numpy, Azure, Power BI, AWS, Python",1 week ago,3.4
Data Engineer,Bounteous x Accolite,Hybrid - Gurugram,5-10 Yrs,"Airflow, Pyspark, ETL, Python, SQL, Data, Data Engineering",1 week ago,3.2
S&C Global Network - AI - Retail - Consultant - Data Scientist,Accenture,Gurugram,3-7 Yrs,"data scientist, emerging technologies, c, data analysis, mathematics, ai solutions, predictive analytics, ai",2 weeks ago,3.7
Data Engineer,Accenture,Mumbai,2-4 Yrs,"data engineer, kubernetes, python, github, confluence, oracle, data pipelines, data warehousing",2 weeks ago,3.7
Data Engineer,Accenture,Jaipur,3-8 Yrs,"data engineer, snowflake, data warehouse, data pipelines, performance tuning, data architecture, collection, presales",2 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, etl tools, data management, data pipelines, data warehousing, collection, sql, data quality",2 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, etl tools, data management, data pipelines, data warehousing, collection, sql, data quality",2 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data engineer, etl tools, data pipelines, data querying, data warehousing, cloud platforms, collection, sql",2 weeks ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, data pipelines, google cloud platform, data warehousing, cloud platform, database design, cloud, data quality",2 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,3-8 Yrs,"data engineer, etl tools, data pipelines, data warehousing, cloud platforms, data architecture, collection, sql",2 weeks ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, snowflake, data warehouse, data pipelines, performance tuning, cloud platforms, collection, data engineering",2 weeks ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data engineer, snowflake, data warehouse, data management, data pipelines, pyspark, collection, banking",2 weeks ago,3.7
Data Engineer,Accenture,Hyderabad,2-4 Yrs,"data engineer, python, etl tools, data pipelines, google cloud platform, data warehousing, programming languages, data engineering",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, python, etl tools, data pipelines, data warehousing, cloud platforms, collection, data engineering",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, snowflake, data warehouse, data pipelines, performance tuning, collection, elt, data engineering",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, data pipelines, data warehousing, collection, data engineering, data infrastructure, sql, data quality",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, data pipelines, data warehousing, cloud platforms, collection, data engineering, data infrastructure, cloud",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, etl tools, data pipelines, cloud platforms, collection, data engineering, database design, cloud",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,3-8 Yrs,"data engineer, snowflake, data warehouse, data pipelines, performance tuning, generative ai, ai, data architecture",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,3-8 Yrs,"data engineer, snowflake, data warehouse, data pipelines, performance tuning, data architecture, collection, presales",2 weeks ago,3.7
Data Engineer,Accenture,Kolkata,3-8 Yrs,"data engineer, data management, data pipelines, data querying, data warehousing, collection, sql, database design",2 weeks ago,3.7
Data Engineer,Amgen Inc,Hyderabad,1-4 Yrs,"data engineer, confluence, scala, sql, git, postgresql, spark, use cases",2 weeks ago,2.8
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, data pipelines, web services, big data technologies, data warehousing, pyspark, amazon web services, collection",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, snowflake, data warehouse, python, data pipelines, performance tuning, collection, elt",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,3-8 Yrs,"data engineer, data management, data pipelines, airflow, data warehousing, pyspark, cloud platforms, collection",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, snowflake, data warehouse, python, sap, data pipelines, performance tuning, ai",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, python, data pipelines, data warehousing, collection, programming languages, data engineering, data infrastructure",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, data operations, python, data pipelines, data warehousing, collection, programming languages, database design",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,12-15 Yrs,"data engineer, data pipelines, data warehousing, collection, data engineering, database design, analytics, data quality",2 weeks ago,3.7
Data Engineer,Capgemini,Mumbai,12-17 Yrs,"aws iam, microsoft azure, pipeline, data modeling, stakeholder management, azure databricks, snowflake, python",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, snowflake, data warehouse, etl tools, data management, data pipelines, cloud platforms, collection",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,3-8 Yrs,"data engineer, data quality, data pipelines, solution design, ai frameworks, business transformation, design, ai",2 weeks ago,3.7
Data Engineer,Iris Software,Noida,5-10 Yrs,"data engineer, mlops, python, software development, business automation, it services, scala, logistics",2 weeks ago,3.8
Data Engineer,Iris Software,Noida,5-10 Yrs,"data engineer, cloudera, python, software development, database programming, spark, scala, programming language",2 weeks ago,3.8
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, python, data pipelines, data warehousing, cloud platforms, collection, data engineering, data infrastructure",2 weeks ago,3.7
Data Engineer - Scala,Experian,Hyderabad,3-6 Yrs,"Scala, continuous integration, kubernetes, ci/cd, iac, distributed computing, docker, parquet",2 weeks ago,3.9
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, snowflake, data warehouse, python, data pipelines, performance tuning, ai, collection",2 weeks ago,3.7
Data Engineer,Accenture,Chennai,2-4 Yrs,"data engineer, python, data pipelines, ai frameworks, ai, pyspark, collection, data quality",2 weeks ago,3.7
Data Engineer,Accenture,Chennai,3-8 Yrs,"data engineer, snowflake, data warehouse, data pipelines, data processing, collection, banking, database design",2 weeks ago,3.7
Data Engineer,Accenture,Chennai,2-4 Yrs,"data engineer, snowflake, data warehouse, etl tools, data management, data pipelines, cloud platforms, collection",2 weeks ago,3.7
Data Engineer,Accenture,Chennai,3-8 Yrs,"data engineer, etl tools, data management, data pipelines, data warehousing, pyspark, cloud platforms, collection",2 weeks ago,3.7
Data Engineer,Accenture,Chennai,2-4 Yrs,"data engineer, python, data pipelines, scala, data warehousing, cloud platforms, collection, programming languages",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data engineer, python, data pipelines, big data technologies, data warehousing, data engineering, database design, data quality",2 weeks ago,3.7
Data Engineer,Capgemini,Bengaluru,2-5 Yrs,"data engineer, hive, python, github, scala, airflow, databricks, microsoft azure",2 weeks ago,3.7
Data Scientist - Computer Vision,Capgemini,Bengaluru,3-6 Yrs,"data scientist, rest, mlops, data analysis, eda, software development, stakeholder communication, ai",2 weeks ago,3.7
Data Engineer,NPS Prism,Gurugram,3-6 Yrs,"Computer science, Automation, Version control, Data management, Data processing, Data quality, Information technology, Distribution system",1 week ago,1.9
Data Analyst,Dayforce,Bengaluru,2-7 Yrs,"Computer science, Payroll, Manager Quality Assurance, Version control, Data management, Machine learning, Workflow, Scheduling",2 weeks ago,3.9
Expert Data Scientist,Ciklum,Chennai,1-3 Yrs,"Data analysis, Operations research, data science, Project management, HIPAA, Clinical trials, Healthcare, Business solutions",2 weeks ago,3.5
Data Analyst,Saviynt,Bengaluru,2-7 Yrs,"Automation, Data analysis, Data quality, Business strategy, data visualization, Operations, Analytics, SQL",2 weeks ago,2.4
Product Data Scientist,Celonis,Bengaluru,3-8 Yrs,"Computer science, Data analysis, Product engineering, Analytical, Machine learning, Agile, JIRA, SQL",2 weeks ago,3.5
Data Engineer,Sightspectrum,"Chennai, Bengaluru",3-8 Yrs,"Pyspark, Fabric, Python, Data Engineering, Data",2 weeks ago,3.4
Data Engineer,Tata Consultancy Services,Hyderabad,10-15 Yrs,"Data engineer, ETL, AWS, Pyspark, Spark, Aws Glue, Python, Data Engineering",2 weeks ago,3.3
Data Engineer,Pepsico,Hybrid - Hyderabad,5-8 Yrs,"ETL, SQL, Python, Data Bricks, Data, Data Engineering, Bricks",2 weeks ago,4.1
